source_file,region,number,source_row,article,cadastral_number,area_ha,price_per_sotka_rub,price_per_plot_rub,sale_price_rub,discount_limit_percent,wholesale_only,service_notes,recommended_usage,land_use,owner,partner,right_date,balance_value,valuation_per_sotka,valuation_per_plot,context,recommendations,location_description,best_use
chemalsk.csv,7 Чемаль. рн,410.0,478,8/18 - Ч,04:05:090101:612,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,670000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,411.0,479,8/19 - Ч,04:05:090101:613,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,670000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,412.0,480,8/20 - Ч,04:05:090101:614,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,670000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,413.0,481,8/21 - Ч,04:05:090101:615,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,670000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,414.0,482,8/22 - Ч,04:05:090101:616,0.1275,140000.0,1785000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,854000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,415.0,483,8/2З - Ч,04:05:090101:617,0.1508,140000.0,2111200.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,1010000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,416.0,484,8/24 - Ч,04:05:090101:618,0.1415,140000.0,1981000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,блогер,2024-12-17,799319.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,"не продаем, закреплен за партнером"
chemalsk.csv,7 Чемаль. рн,417.0,485,8/25 - Ч,04:05:090101:619,0.1255,140000.0,1757000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,блогер,2024-12-17,715775.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,"не продаем, закреплен за партнером"
chemalsk.csv,7 Чемаль. рн,418.0,486,8/28 - Ч,04:05:090101:622,0.8683,140000.0,12156200.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,4935326.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,419.0,487,8/34 - Ч,04:05:090101:628,0.1545,140000.0,2163000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,1035000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,420.0,488,8/36 - Ч,04:05:090101:630,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,670000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,421.0,489,8/37 - Ч,04:05:090101:631,0.107,140000.0,1498000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,717000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,422.0,490,8/38 - Ч,04:05:090101:632,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,670000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,423.0,491,8/З9 - Ч,04:05:090101:633,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ПЕРСПЕКТИВА,,2024-08-07,171009.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,424.0,492,8/40 - Ч,04:05:090101:634,0.1005,140000.0,1407000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ПЕРСПЕКТИВА,,2024-08-07,171864.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,425.0,493,8/42 - Ч,04:05:090101:636,0.175,140000.0,2450000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,971895.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,426.0,494,8/4З - Ч,04:05:090101:637,0.137,140000.0,1918000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,775902.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,427.0,495,8/44 - Ч,04:05:090101:638,0.119,140000.0,1666000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,669593.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,428.0,496,8/45 - Ч,04:05:090101:639,0.176,140000.0,2464000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,1179000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,429.0,497,8/46 - Ч,04:05:090101:640,0.1175,140000.0,1645000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ПЕРСПЕКТИВА,,2024-08-07,200935.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,430.0,498,8/53 - Ч,04:05:090101:647,0.109,140000.0,1526000.0,70000.0,,,"Поставить в Авито 1,4 мил","1, 3, 4, 6",КФХ,ПЕРСПЕКТИВА,,2024-08-07,186399.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,431.0,499,8/54 - Ч,04:05:090101:648,0.2234,140000.0,3127600.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,1299569.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,432.0,500,8/55 - Ч,04:05:090101:649,0.2115,140000.0,2961000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,1235744.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,433.0,501,8/56 - Ч,04:05:090101:650,0.1765,140000.0,2471000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,1183000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,434.0,502,8/57 - Ч,04:05:090101:651,0.193,140000.0,2702000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,1135941.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,435.0,503,8/58 - Ч,04:05:090101:652,0.1513,140000.0,2118200.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,850112.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,436.0,504,8/59 - Ч,04:05:090101:653,0.139,140000.0,1946000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,786317.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,437.0,505,8/60 - Ч,04:05:090101:654,0.21,140000.0,2940000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,1224989.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,438.0,506,8/61 - Ч,04:05:090101:655,0.23,140000.0,3220000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,1334850.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,439.0,507,8/62 - Ч,04:05:090101:656,0.21,140000.0,2940000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,1227679.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,440.0,508,8/6З - Ч,04:05:090101:657,0.2,140000.0,2800000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2024-12-17,1173790.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,441.0,509,8/64 - Ч,04:05:090101:658,0.215,140000.0,3010000.0,70000.0,,,,"1, 3, 4, 6",КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,блогер,2024-12-17,1254545.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.","13,0 соток эфективных",,"не продаем, закреплен за партнером"
