source_file,region,number,source_row,article,cadastral_number,match_index,cadastral_number_raw,area_ha,price_per_sotka_rub,price_per_plot_rub,sale_price_rub,discount_limit_percent,wholesale_only,service_notes,recommended_usage,land_use,owner,partner,right_date,balance_value,valuation_per_sotka,valuation_per_plot,context,recommendations,location_description,best_use
chemalsk.csv,7 Чемаль. рн,408,480,7/32-Ч3,04:05:090101:996,0.0,04:05:090101:996,0.2411,70000.0,1687700.0,,,,,"2, 3, 6, 7, 9",КФХ,СТРОЙ-ТУР,,2025-01-24,1195805.0,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",,,
chemalsk.csv,7 Чемаль. рн,482,481,,04:05:090101:505,0.0,"04:05:090101:505    снят с учета, раздел :924 - 926",,,0.0,,,,,,,,,,,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",,,
chemalsk.csv,7 Чемаль. рн,409,482,7/6-Ч1,04:05:090101:924,0.0,04:05:090101:924,0.1617,70000.0,1131900.0,,,,"ЗАПРЕТ, сведений в ЕГРН нет","2, 3, 6, 7, 9",КФХ,СТРОЙ-ТУР,,2025-01-22,802037.0,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",,,
chemalsk.csv,7 Чемаль. рн,410,483,7/6-Ч2,04:05:090101:925,0.0,04:05:090101:925,0.163,70000.0,1141000.0,,,,"ЗАПРЕТ, сведений в ЕГРН нет","2, 3, 6, 7, 9",КФХ,СТРОЙ-ТУР,,2025-01-22,808485.0,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",,,
chemalsk.csv,7 Чемаль. рн,411,484,7/6-Ч3,04:05:090101:926,0.0,04:05:090101:926,0.1757,70000.0,1229900.0,,,,"ЗАПРЕТ, сведений в ЕГРН нет","2, 3, 6, 7, 9",КФХ,СТРОЙ-ТУР,,2025-01-22,871478.0,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",,,
chemalsk.csv,7 Чемаль. рн,412,485,7/5 - Ч,04:05:090101:504,0.0,04:05:090101:504,0.6738,70000.0,4716600.0,,,,"на приостановке, должен поделиться","2, 3, 6, 7, 9",КФХ,СТРОЙ-ТУР,,2024-12-23,3342000.0,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",,,
chemalsk.csv,7 Чемаль. рн,487,486,,04:05:090101:503,0.0,"04:05:090101:503         снят с учета, раздел :825 - 826",,,,,,,,,,,,,,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",,,
chemalsk.csv,7 Чемаль. рн,413,487,7/4-Ч1,04:05:090101:825,0.0,04:05:090101:825,0.2212,70000.0,1548400.0,,,,,"2, 3, 6, 7, 9",КФХ,СТРОЙ-ТУР,,2025-01-20,1482279.0,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",,,
chemalsk.csv,7 Чемаль. рн,414,488,7/4-Ч2,04:05:090101:826,0.0,04:05:090101:826,0.1953,70000.0,1367100.0,,,,,"2, 3, 6, 7, 9",КФХ,СТРОЙ-ТУР,,2025-01-20,1308721.0,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",,,
chemalsk.csv,7 Чемаль. рн,415,489,7/40 - Ч,04:05:090101:539,0.0,04:05:090101:539,0.312,,0.0,,,,"ЗАПРЕТ, сведений в ЕГРН нет","2, 3, 6, 7, 9",КФХ,ПЕРСПЕКТИВА,,2024-03-12,622379.0,,,"СТРАНА СОЛНЦА | На высоком берегу реки Катуни есть плато, с которого открывается изумительный вид на р Катунь и высокие скальные вершины. Здесь много солнца и мало осадков.
Кони пасутся тут круглый год. Эти места когда-то облюбовали древние люди, а потом скифы . Всем нравятся великолепие горных пейзажей и речные дали.
Туристы едут сюда, чтобы Увидеть не застроенную еще туристическими базами дикую природу. Здесь настоящий Алтай.Только в этой стороне Чемальского тракта дышется вольно и спится глубоко в больших круглых глемпингах с прозрачной стеной. Через прозрачную крышу глемпинга можно видеть близкие и яркие в этих местах звезды. Здесь планируется глэмпинг Град ""Скифская долина""",ДОРОГА,,МОП/дорога
chemalsk.csv,7 Чемаль. рн,416,492,62 - ЧР,04:05:030401:1143,0.0,04:05:030401:1143,0.1033,2000000.0,20660000.0,,,,,,Базы отдыха,СТРОЙ-ТУР,,,,,,Аватар-Жизнь (Карина- Сервис) БЕЛОВОДИЕ,,,
chemalsk.csv,7 Чемаль. рн,501,500,,04:05:030402:237,0.0,"04:05:030402:237; 4,8115 Га, 21 участок",4.8112,,,,,Скидка на ОПТ до 50%,,,,,,,,,,Участки по дороге на Бешпельтир.,"Участки по дороге на Бешпельтир.  Труднодоступные, но с левого берега реки Узнезя возможно сделать дорогу через гослесфонд. Есть лесные дороги, которые подходят близко.",,
chemalsk.csv,7 Чемаль. рн,417,501,9-ЧР1,04:05:030402:1303,0.0,04:05:030402:1303,0.1018,20000.0,203600.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,1643448.0,,,Участки по дороге на Бешпельтир.,"Участки ЧА-236 и ЧА-237 граничат между собой. Находятся на склоне, частично поросшем лесом. За с.Узнезя. По левую сторону р.Узнезя. ",,
chemalsk.csv,7 Чемаль. рн,418,502,9-ЧР2,04:05:030402:1304,0.0,04:05:030402:1304,0.2364,20000.0,472800.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,3816416.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,419,503,9-ЧР3,04:05:030402:1305,0.0,04:05:030402:1305,0.2428,20000.0,485600.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,3919737.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,420,504,9-ЧР4,04:05:030402:1306,0.0,04:05:030402:1306,0.2895,20000.0,579000.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,4673657.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,421,505,9-ЧР5,04:05:030402:1307,0.0,04:05:030402:1307,0.3145,20000.0,629000.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,5077254.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,422,506,9-ЧР6,04:05:030402:1308,0.0,04:05:030402:1308,0.2883,20000.0,576600.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,4654284.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,423,507,9-ЧР7,04:05:030402:1309,0.0,04:05:030402:1309,0.236,20000.0,472000.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,3809958.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,424,508,9-ЧР8,04:05:030402:1310,0.0,04:05:030402:1310,0.2526,20000.0,505200.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,4077947.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,425,509,9-ЧР9,04:05:030402:1311,0.0,04:05:030402:1311,0.3316,20000.0,663200.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,5353314.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,426,510,9-ЧР10,04:05:030402:1312,0.0,04:05:030402:1312,0.341,20000.0,682000.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,5509911.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,427,511,9-ЧР11,04:05:030402:1313,0.0,04:05:030402:1313,0.3298,20000.0,659600.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,5324255.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,428,512,9-ЧР12,04:05:030402:1314,0.0,04:05:030402:1314,0.1671,20000.0,334200.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,2697644.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,429,513,9-ЧР13,04:05:030402:1315,0.0,04:05:030402:1315,0.2477,20000.0,495400.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,3998842.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,430,514,9-ЧР14,04:05:030402:1316,0.0,04:05:030402:1316,0.1559,20000.0,311800.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,2516833.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,431,515,9-ЧР15,04:05:030402:1317,0.0,04:05:030402:1317,0.1581,20000.0,316200.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,2552349.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,432,516,9-ЧР16,04:05:030402:1318,0.0,04:05:030402:1318,0.1558,20000.0,311600.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,2515218.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,433,517,9-ЧР17,04:05:030402:1319,0.0,04:05:030402:1319,0.1579,20000.0,315800.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,2549121.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,434,518,9-ЧР18,04:05:030402:1320,0.0,04:05:030402:1320,0.1632,20000.0,326400.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,2634683.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,435,519,9-ЧР19,04:05:030402:1321,0.0,04:05:030402:1321,0.1883,20000.0,376600.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,3039895.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,436,520,9-ЧР20,04:05:030402:1322,0.0,04:05:030402:1322,0.2196,20000.0,439200.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,3545199.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,437,521,9-ЧР21,04:05:030402:1323,0.0,04:05:030402:1323,0.2333,20000.0,466600.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-23,3766370.0,,,Участки по дороге на Бешпельтир.,,,
chemalsk.csv,7 Чемаль. рн,524,523,,04:05:030402:236,0.0,"04:05:030402:236; 2,5147 Га, 17 участков",2.5146,,,,,Скидка на ОПТ до 50%,,,,,,,,,,,"Участки по дороге на Бешпельтир.  Труднодоступные, но с левого берега реки Узнезя возможно сделать дорогу через гослесфонд. Есть лесные дороги, которые подходят близко.",,
chemalsk.csv,7 Чемаль. рн,438,524,8-ЧР1,04:05:030402:1325,0.0,04:05:030402:1325,0.1054,20000.0,210800.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,1568794.0,,,,"Участки ЧА-236 и ЧА-237 граничат между собой. Находятся на склоне, частично поросшем лесом. За с.Узнезя. По левую сторону р.Узнезя. ",,
chemalsk.csv,7 Чемаль. рн,439,525,8-ЧР2,04:05:030402:1326,0.0,04:05:030402:1326,0.1087,20000.0,217400.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,1617912.0,,,,,,
chemalsk.csv,7 Чемаль. рн,440,526,8-ЧР3,04:05:030402:1327,0.0,04:05:030402:1327,0.1447,20000.0,289400.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,2153743.0,,,,,,
chemalsk.csv,7 Чемаль. рн,441,527,8-ЧР4,04:05:030402:1328,0.0,04:05:030402:1328,0.1791,20000.0,358200.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,2665759.0,,,,,,
chemalsk.csv,7 Чемаль. рн,442,528,8-ЧР5,04:05:030402:1329,0.0,04:05:030402:1329,0.1811,20000.0,362200.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,2695528.0,,,,,,
chemalsk.csv,7 Чемаль. рн,443,529,8-ЧР6,04:05:030402:1330,0.0,04:05:030402:1330,0.1565,20000.0,313000.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,2329377.0,,,,,,
chemalsk.csv,7 Чемаль. рн,444,530,8-ЧР7,04:05:030402:1331,0.0,04:05:030402:1331,0.1286,20000.0,257200.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,1914108.0,,,,,,
chemalsk.csv,7 Чемаль. рн,445,531,8-ЧР8,04:05:030402:1332,0.0,04:05:030402:1332,0.1113,20000.0,222600.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,1656611.0,,,,,,
chemalsk.csv,7 Чемаль. рн,446,532,8-ЧР9,04:05:030402:1333,0.0,04:05:030402:1333,0.1044,20000.0,208800.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,1553910.0,,,,,,
chemalsk.csv,7 Чемаль. рн,447,533,8-ЧР10,04:05:030402:1334,0.0,04:05:030402:1334,0.1045,20000.0,209000.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,1555398.0,,,,,,
chemalsk.csv,7 Чемаль. рн,448,534,8-ЧР11,04:05:030402:1335,0.0,04:05:030402:1335,0.1269,20000.0,253800.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,1888804.0,,,,,,
chemalsk.csv,7 Чемаль. рн,449,535,8-ЧР12,04:05:030402:1336,0.0,04:05:030402:1336,0.1961,20000.0,392200.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,2918791.0,,,,,,
chemalsk.csv,7 Чемаль. рн,450,536,8-ЧР13,04:05:030402:1337,0.0,04:05:030402:1337,0.1707,20000.0,341400.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,2540732.0,,,,,,
chemalsk.csv,7 Чемаль. рн,451,537,8-ЧР14,04:05:030402:1338,0.0,04:05:030402:1338,0.1718,20000.0,343600.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,2557105.0,,,,,,
chemalsk.csv,7 Чемаль. рн,452,538,8-ЧР15,04:05:030402:1339,0.0,04:05:030402:1339,0.1614,20000.0,322800.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,2402309.0,,,,,,
chemalsk.csv,7 Чемаль. рн,453,539,8-ЧР16,04:05:030402:1340,0.0,04:05:030402:1340,0.115,20000.0,230000.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,1711683.0,,,,,,
chemalsk.csv,7 Чемаль. рн,454,540,8-ЧР17,04:05:030402:1324,0.0,04:05:030402:1324,0.2484,,0.0,,,,,,КФХ,ИМПЛЕМЕНТ-ИНВЕСТ,,2025-01-27,3698723.0,,,,ДОРОГА,,МОП/дорога
chemalsk.csv,7 Чемаль. рн,543,542,,04:05:030401:173,0.0,"04:05:030401:173; 13,9084 Га, 88 участков ",13.9076,,,,,При заказе глемпингов 70% скидка,,,,,0,,,,,,№1 Участки по дороге на Бешпельтир,"Дорога, проходимая только на вездеходе по затяжному склону.
Лес на участках. Великолепный вид. Глэмпинг, фермерское хозяйство.",
chemalsk.csv,7 Чемаль. рн,455,543,6-ЧР1,04:05:030401:1299,0.0,04:05:030401:1299,0.1406,20000.0,281200.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,12131.0,,,,"Участки за селом Узнезя по дороге на Бешпельтир. Затяжной склон вдоль реки, на участке хороший сосновый бор и река - родник, впадающая в реку Узнезя. Великолепный  вид. Отличное место для глэмпингов.Поднятся по склону до участка можно на вездеходной машине.",,
chemalsk.csv,7 Чемаль. рн,456,544,6-ЧР2,04:05:030401:1300,0.0,04:05:030401:1300,0.1727,20000.0,345400.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,14900.0,,,,,,
chemalsk.csv,7 Чемаль. рн,457,545,6-ЧР3,04:05:030401:1301,0.0,04:05:030401:1301,0.116,20000.0,232000.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,10008.0,,,,,,
chemalsk.csv,7 Чемаль. рн,458,546,6-ЧР4,04:05:030401:1302,0.0,04:05:030401:1302,0.161,20000.0,322000.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,13891.0,,,,,,
chemalsk.csv,7 Чемаль. рн,459,547,6-ЧР5,04:05:030401:1303,0.0,04:05:030401:1303,0.1951,20000.0,390200.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,16833.0,,,,,,
chemalsk.csv,7 Чемаль. рн,460,548,6-ЧР6,04:05:030401:1304,0.0,04:05:030401:1304,0.1924,20000.0,384800.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,16600.0,,,,,,
chemalsk.csv,7 Чемаль. рн,461,549,6-ЧР7,04:05:030401:1305,0.0,04:05:030401:1305,0.1318,20000.0,263600.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,11372.0,,,,,,
chemalsk.csv,7 Чемаль. рн,462,550,6-ЧР8,04:05:030401:1306,0.0,04:05:030401:1306,0.1234,20000.0,246800.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,10647.0,,,,,,
chemalsk.csv,7 Чемаль. рн,463,551,6-ЧР9,04:05:030401:1307,0.0,04:05:030401:1307,0.2331,20000.0,466200.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,20112.0,,,,,,
chemalsk.csv,7 Чемаль. рн,464,552,6-ЧР10,04:05:030401:1308,0.0,04:05:030401:1308,0.1023,20000.0,204600.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,8826.0,,,,,,
chemalsk.csv,7 Чемаль. рн,465,553,6-ЧР11,04:05:030401:1309,0.0,04:05:030401:1309,0.1098,20000.0,219600.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,9473.0,,,,,,
chemalsk.csv,7 Чемаль. рн,466,554,6-ЧР12,04:05:030401:1310,0.0,04:05:030401:1310,0.1468,20000.0,293600.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,12666.0,,,,,,
chemalsk.csv,7 Чемаль. рн,467,555,6-ЧР13,04:05:030401:1311,0.0,04:05:030401:1311,0.1198,20000.0,239600.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,10336.0,,,,,,
chemalsk.csv,7 Чемаль. рн,468,556,6-ЧР14,04:05:030401:1312,0.0,04:05:030401:1312,0.101,20000.0,202000.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,8714.0,,,,,,
chemalsk.csv,7 Чемаль. рн,469,557,6-ЧР15,04:05:030401:1313,0.0,04:05:030401:1313,0.1545,20000.0,309000.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,13330.0,,,,,,
chemalsk.csv,7 Чемаль. рн,470,558,6-ЧР16,04:05:030401:1314,0.0,04:05:030401:1314,0.1397,20000.0,279400.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,12053.0,,,,,,
chemalsk.csv,7 Чемаль. рн,471,559,6-ЧР17,04:05:030401:1315,0.0,04:05:030401:1315,0.1193,20000.0,238600.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,10293.0,,,,,,
chemalsk.csv,7 Чемаль. рн,472,560,6-ЧР18,04:05:030401:1316,0.0,04:05:030401:1316,0.1313,20000.0,262600.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,11328.0,,,,,,
chemalsk.csv,7 Чемаль. рн,473,561,6-ЧР19,04:05:030401:1317,0.0,04:05:030401:1317,0.1571,20000.0,314200.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,13554.0,,,,,,
chemalsk.csv,7 Чемаль. рн,474,562,6-ЧР20,04:05:030401:1318,0.0,04:05:030401:1318,0.1311,20000.0,262200.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,11311.0,,,,,,
chemalsk.csv,7 Чемаль. рн,475,563,6-ЧР21,04:05:030401:1319,0.0,04:05:030401:1319,0.103,20000.0,206000.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,8887.0,,,,,,
chemalsk.csv,7 Чемаль. рн,476,564,6-ЧР22,04:05:030401:1320,0.0,04:05:030401:1320,0.1756,20000.0,351200.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,15151.0,,,,,,
chemalsk.csv,7 Чемаль. рн,477,565,6-ЧР23,04:05:030401:1321,0.0,04:05:030401:1321,0.1504,20000.0,300800.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,12976.0,,,,,,
chemalsk.csv,7 Чемаль. рн,478,566,6-ЧР24,04:05:030401:1322,0.0,04:05:030401:1322,0.1494,20000.0,298800.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,12890.0,,,,,,
chemalsk.csv,7 Чемаль. рн,479,567,6-ЧР25,04:05:030401:1323,0.0,04:05:030401:1323,0.1536,20000.0,307200.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,13252.0,,,,,,
chemalsk.csv,7 Чемаль. рн,480,568,6-ЧР26,04:05:030401:1324,0.0,04:05:030401:1324,0.1473,20000.0,294600.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,12709.0,,,,,,
chemalsk.csv,7 Чемаль. рн,481,569,6-ЧР27,04:05:030401:1325,0.0,04:05:030401:1325,0.1043,20000.0,208600.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,8999.0,,,,,,
chemalsk.csv,7 Чемаль. рн,482,570,6-ЧР28,04:05:030401:1326,0.0,04:05:030401:1326,0.1864,20000.0,372800.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,16082.0,,,,,,
chemalsk.csv,7 Чемаль. рн,483,571,6-ЧР29,04:05:030401:1327,0.0,04:05:030401:1327,0.1226,20000.0,245200.0,,,,,,ЛПХ,Семь Звёзд-Тур,,2025-01-17,10578.0,,,,,,
